cod_municipio,assasinatos_jovens,pop_2021,assasinatos_jovens_100k
3300233,8,34477,23.203875047132872
3300258,9,30593,29.418494426829668
3300308,22,100764,21.833194394823547
3300407,35,184833,18.936012508588835
3300456,63,513118,12.277877603202382
3300506,3,27616,10.86326767091541
3300605,2,37203,5.375910544848534
3300704,62,230378,26.912291972323747
3300803,9,59303,15.17629799504241
3300936,7,16586,42.20426866031593
3300951,1,8576,11.66044776119403
3301009,72,511168,14.085388756729685
3301108,2,20168,9.916699722332408
3301306,13,45041,28.862591860749095
3301405,3,23398,12.82160868450295
3301702,180,924624,19.46737268338265
3301850,11,61388,17.918811494103082
3301876,4,28837,13.871068419044978
3301900,38,242543,15.667324969180722
3302007,15,134819,11.126028230442296
3302205,19,103800,18.304431599229286
3302254,7,32064,21.831337325349303
3302270,20,105548,18.94872475082427
3302304,4,7326,54.6000546000546
3302403,106,261501,40.53521783855511
3302502,52,246433,21.10107006772632
3302601,5,45220,11.057054400707651
3302700,14,164504,8.510431357292225
3302809,2,18648,10.725010725010724
3302858,9,176569,5.097157485175767
3302908,5,25581,19.545756616238613
3303005,5,27154,18.41349340796936
3303104,1,15311,6.531252041016263
3303203,3,162693,1.8439637845512715
3303302,43,515317,8.344378314707258
3303401,7,191158,3.6618922566672594
3303500,129,823302,15.668612489706087
3303708,2,44518,4.492564805247316
3303807,13,43680,29.761904761904763
3303856,1,27858,3.5896331394931438
3303906,10,306678,3.2607490592738966
3303955,2,25364,7.885191610156126
3304110,9,19974,45.058576148993694
3304144,17,151335,11.23335646083193
3304151,9,25126,35.8194698718459
3304201,28,132312,21.16210169901445
3304300,2,60573,3.3018011325177885
3304409,3,18605,16.124697661918837
3304524,35,155193,22.552563582120328
3304557,529,6747815,7.839574736414677
3304706,6,42594,14.08649105507818
3304755,5,42210,11.845534233593934
3304904,319,1091737,29.219491507570048
3305000,2,36423,5.491035883919501
3305109,78,472906,16.493764088423493
3305208,29,106049,27.345849560109006
3305505,8,90583,8.831679233410243
3305554,4,83092,4.813941173638858
3305604,2,21774,9.185266832001469
3305802,11,184240,5.970473295701259
3306008,8,82142,9.739232061551947
3306107,2,76869,2.6018290858473505
3306206,6,37083,16.17992071838848
3306305,48,273988,17.519015431332758
3501301,1,24998,4.000320025602048
3502101,2,57202,3.4963812454109995
3502507,2,36185,5.527152134862512
3503208,3,238339,1.258711331338975
3503307,2,135506,1.4759494044544152
3503802,1,55340,1.8070112034694614
3503901,3,91157,3.291025373805632
3504107,1,144088,0.6940203209149964
3504602,1,17761,5.630313608467992
3505203,2,35558,5.624613307835086
3505500,2,122833,1.6282269422712137
3505609,1,33180,3.013863773357444
3505708,7,276982,2.5272400372587387
3506003,11,379297,2.9001020308623584
3506359,3,64723,4.6351374318248535
3506508,4,124883,3.202998006133741
3507100,2,25985,7.6967481239176445
3507506,2,148130,1.3501653952609194
3507605,6,170533,3.518380606686096
3508504,12,95018,12.629186048959145
3509007,1,102775,0.9729992702505473
3509502,73,1213792,6.014210012918194
3509601,1,85541,1.1690300557627336
3510500,23,123389,18.64023535323246
3510609,23,403183,5.704605600930595
3510807,1,30520,3.2765399737876804
3511003,1,21267,4.702120656416044
3511102,2,122497,1.6326930455439725
3511607,2,18375,10.884353741496598
3511706,4,17367,23.032187482006105
3512001,2,18535,10.790396547073104
3512209,4,28273,14.147773494146358
3512803,6,73474,8.166154013664698
3513009,8,253608,3.154474622251664
3513405,15,82571,18.16618425355149
3513504,5,131626,3.79864160576178
3513801,23,426757,5.389483945195978
3514106,1,27512,3.6347775516138414
3515004,4,276535,1.44647151355163
3515103,5,69901,7.1529734910802425
3515152,2,21249,9.41220763330039
3515186,2,44471,4.497312855568798
3515707,12,196500,6.106870229007634
3516200,3,355901,0.842931039811633
3516309,10,177633,5.629584592952886
3516408,6,156492,3.834061805076298
3516705,3,44409,6.755387421468622
3517901,1,11287,8.859750155045628
3518107,2,6675,29.9625468164794
3518305,2,30136,6.636580833554553
3518404,21,122505,17.142157462960697
3518701,14,322750,4.337722695584818
3518800,45,1392121,3.232477636642217
3519055,2,15272,13.095861707700367
3519071,4,234259,1.7075117711592724
3519105,2,11858,16.866250632484398
3519501,1,7841,12.753475322025253
3519600,2,60600,3.3003300330033003
3519709,5,79479,6.290969941745618
3520509,3,256223,1.1708550754616096
3521002,2,37964,5.268148772521336
3522208,1,177662,0.5628665668516621
3522307,4,165526,2.4165387914889505
3522505,4,240961,1.6600196712331041
3522604,2,75234,2.6583725443283623
3522703,2,43331,4.615633149477279
3523107,16,375011,4.266541514782233
3523206,2,50642,3.949291102247147
3523404,3,122581,2.4473613365856046
3523909,2,175568,1.1391597557641484
3524006,3,62813,4.77608138442679
3524303,1,77652,1.2877968371709678
3524402,14,235416,5.946919495701227
3524600,1,17889,5.590027391134217
3525003,3,126356,2.374244198930007
3525102,4,44970,8.894818768067601
3525201,1,30617,3.266159323251788
3525904,13,423006,3.073242459917826
3526308,2,4889,40.90816117815504
3526704,4,104346,3.8334004178406453
3526902,5,308482,1.6208401138478097
3527108,6,78503,7.643020011974064
3527207,11,89125,12.342215988779804
3528502,3,101937,2.9429942023014215
3529005,8,240590,3.3251589841639304
3529203,3,26628,11.266336187471834
3529302,2,83626,2.391600698347404
3529401,10,477552,2.094012798606225
3530607,16,450785,3.549363887440798
3530706,4,153033,2.6138153208785035
3530805,3,93650,3.203416978109984
3531803,2,60754,3.2919643151068243
3531902,1,33288,3.004085556356645
3533502,1,41414,2.4146423914618245
3533908,1,55130,1.8138944313440957
3534401,44,699944,6.286217183088933
3535606,1,18263,5.47555166182993
3536406,1,7454,13.415615776764154
3537206,2,11421,17.511601435951317
3537602,1,69001,1.4492543586324835
3537800,1,55542,1.8004393071909546
3537909,6,29402,20.406775049316373
3538006,11,170132,6.465567911974232
3538600,1,27462,3.641395382710655
3538709,14,407252,3.437674953100292
3539103,7,19178,36.50015642924184
3539301,2,76877,2.601558333441732
3539509,1,40080,2.4950099800399204
3539806,1,118349,0.844958554782888
3540804,2,17516,11.418131993605845
3541000,10,330845,3.022563436050114
3541406,11,230371,4.7749065637601955
3542602,2,56393,3.546539464117887
3543006,1,16211,6.168650916044661
3543303,2,124159,1.610837716154286
3543402,13,711825,1.826291574474063
3543907,6,208008,2.884504442136841
3545001,1,17252,5.796429399489914
3545308,1,45860,2.1805494984736153
3545803,6,194390,3.0865785277020423
3546306,2,34737,5.757549586895817
3546801,3,57966,5.175447676223993
3547304,3,142301,2.1082072508274714
3547502,2,27600,7.246376811594203
3547809,17,721368,2.3566335074469618
3548500,12,433656,2.767170291659749
3548708,19,844483,2.2498972744270755
3548807,2,161957,1.2348956821872472
3548906,7,254484,2.7506640889014635
3549102,1,91771,1.0896688496365954
3549409,1,52319,1.9113515166574284
3549805,34,464983,7.312095280902743
3549904,30,729737,4.1110701526714415
3550001,2,10690,18.709073900841908
3550308,135,12325232,1.0953140679218047
3550605,1,92060,1.0862480990658265
3550704,4,90328,4.428305730227615
3551009,10,368355,2.714772434200703
3551702,2,127142,1.5730443126582876
3551801,2,12780,15.64945226917058
3551900,1,17661,5.6621935337749845
3552205,25,687357,3.6371201573563665
3552403,10,286211,3.493925809979351
3552502,14,300559,4.657987283694715
3552601,2,12485,16.019223067681217
3553302,1,23232,4.304407713498622
3553906,1,7540,13.26259946949602
3554102,9,317915,2.83094537848167
3554805,3,47714,6.287462799178438
3555406,8,91824,8.712319219376198
3555505,1,4804,20.815986677768525
3556453,2,53468,3.740555098376599
3557006,1,123599,0.8090680345310237
3557105,1,95338,1.0488997042102834
3557204,1,12418,8.052826542116282
3557303,1,11407,8.766546857192951
4100400,19,120041,15.827925458801577
4100608,3,14859,20.189783969311527
4100806,5,11503,43.46692167260714
4101150,2,2930,68.25938566552901
4101408,6,136234,4.404186913692617
4101507,7,124810,5.608524957936063
4101606,2,28300,7.067137809187279
4101804,11,146214,7.523219390756015
4102000,2,33340,5.9988002399520095
4102406,1,31211,3.2039985902406203
4102802,2,15399,12.987856354308722
4102901,2,16400,12.195121951219512
4103040,1,6365,15.710919088766692
4103107,3,13129,22.85017899306878
4103206,2,7068,28.296547821165817
4103701,1,107341,0.9316104750281812
4103909,4,14043,28.48394217759738
4104006,9,43685,20.602037312578688
4104204,14,133865,10.458297538564972
4104253,1,29740,3.3624747814391394
4104303,29,95488,30.370308310991955
4104451,1,13329,7.502438292445045
4104501,1,19148,5.222477543346564
4104808,20,332333,6.018060198656167
4104907,3,71809,4.177749307189907
4105508,10,83816,11.930896248926219
4105607,1,12797,7.814331483941549
4105805,26,246540,10.545956031475622
4105904,2,24145,8.283288465520812
4106209,5,18837,26.54350480437437
4106407,4,47842,8.360854479327788
4106506,3,20580,14.577259475218659
4106605,3,20947,14.321859932209863
4106902,107,1948626,5.491048564475687
4107009,3,15196,19.742037378257436
4107207,1,41038,2.4367659242653152
4107546,2,4048,49.40711462450593
4107603,1,17316,5.775005775005775
4107652,13,102004,12.744598251048979
4108304,52,258248,20.135683529010873
4108320,3,5993,50.05840146837978
4108403,4,92216,4.337642057777392
4108502,2,13685,14.614541468761418
4108809,6,33310,18.012608826178326
4109401,21,182644,11.497777096428024
4109609,5,37527,13.323740240360275
4109708,1,31644,3.160156743774491
4109807,16,55131,29.02178447697303
4110078,1,13282,7.528986598403855
4110102,2,32940,6.071645415907711
4110607,2,13782,14.511681903932665
4110953,3,11385,26.350461133069828
4111258,2,29070,6.879944960440317
4111803,3,39322,7.629316921824933
4112009,2,35027,5.709880948982214
4112207,2,5095,39.25417075564279
4112603,2,1320,151.5151515151515
4112959,2,7292,27.427317608337905
4113205,1,48410,2.065688907250568
4113304,5,32139,15.557422446249106
4113700,51,575377,8.86375367802328
4114203,1,34515,2.897291032884253
4114302,3,27315,10.982976386600768
4114609,1,53495,1.869333582577811
4114708,1,5634,17.74937877174299
4114807,3,35804,8.378952072394146
4115002,1,7084,14.116318464144552
4115101,4,10336,38.69969040247678
4115200,19,430157,4.416991935502619
4115606,4,18107,22.090904070249074
4115705,7,35219,19.875635310485816
4115754,1,10800,9.25925925925926
4115804,5,46574,10.735603555631897
4116109,2,12042,16.608536787908985
4116406,1,4008,24.9500998003992
4116901,5,27984,17.86735277301315
4117107,1,13200,7.575757575757576
4117206,2,5826,34.32887058015791
4117214,2,4277,46.761748889408466
4117503,3,41773,7.181672372106385
4117602,5,51755,9.66090232827746
4117701,2,33994,5.883391186680003
4117909,2,32121,6.226456212446686
4118204,30,156174,19.209343424641744
4118402,16,88922,17.993297496682487
4118501,2,83843,2.3854108273797454
4119152,14,133490,10.48767697954903
4119301,3,32559,9.214042200313278
4119400,1,25617,3.9036577272904713
4119509,11,114970,9.567713316517352
4119608,1,29994,3.3340001333600053
4119905,21,355336,5.909899362856564
4119954,3,27915,10.746910263299302
4120002,6,12748,47.06620646375902
4120606,6,52513,11.425742197170225
4120804,5,23911,20.91087783865167
4120903,4,34409,11.624865587491644
4121703,2,26825,7.4557315936626285
4121901,3,12948,23.169601482854496
4122008,1,15336,6.520605112154408
4122206,2,32517,6.150628901805209
4122305,1,34411,2.9060474848159017
4122404,3,67383,4.452161524420106
4123204,2,3293,60.73489219556635
4123402,2,12186,16.412276382734284
4123501,6,26767,22.415661075204543
4123709,1,8523,11.732957878681216
4123808,2,14794,13.518994186832499
4123907,1,11622,8.604371020478403
4124020,1,10096,9.904912836767036
4124053,2,23699,8.439174648719355
4124103,6,46251,12.972692482324707
4124202,1,2626,38.08073115003808
4124301,2,2068,96.71179883945841
4124707,2,11128,17.97268152408339
4124905,2,5837,34.2641768031523
4125506,25,329058,7.597444827355663
4125605,4,46705,8.564393533882882
4125704,6,27576,21.75805047867711
4126207,2,6722,29.753049687592977
4126256,14,97803,14.314489330593132
4126504,4,16413,24.370925485895327
4126678,5,15040,33.244680851063826
4126801,5,16345,30.59039461609055
4127106,4,79792,5.013033888109083
4127205,4,17200,23.25581395348837
4127304,2,16924,11.81753722524226
4127502,1,20607,4.852719949531712
4127700,12,142645,8.412492551438886
4127858,2,12038,16.61405549094534
4128104,11,112500,9.777777777777779
4128203,5,57913,8.633640115345433
4128559,2,8454,23.65744026496333
4128708,2,6859,29.158769499927104
4128807,6,5630,106.57193605683837
4200101,2,17960,11.135857461024498
4200507,1,6515,15.349194167306216
4200556,2,2354,84.96176720475786
4200754,1,1926,51.92107995846314
4201307,5,39524,12.650541443173768
4201406,3,68867,4.356222864361741
4202008,8,145796,5.487118988175259
4202073,2,11260,17.761989342806395
4202107,4,29860,13.395847287340924
4202305,1,69486,1.4391388193305126
4202404,6,361855,1.658122728717304
4202602,3,10060,29.821073558648113
4203006,6,79313,7.564964129461753
4203154,1,3335,29.985007496251875
4203204,2,85105,2.350038188120557
4203600,8,36556,21.8842324105482
4203709,2,12398,16.13163413453783
4203808,4,54480,7.342143906020558
4204103,1,3551,28.161081385525204
4204202,16,224013,7.142442626097592
4204301,2,75167,2.6607420809663815
4204608,8,217311,3.681359894344971
4204806,3,39893,7.520116311132279
4205407,34,508826,6.682048480227032
4205506,3,36584,8.200306144762738
4205704,1,23579,4.241061961915263
4205902,2,70793,2.825138078623593
4207205,1,9948,10.052271813429835
4207304,1,45286,2.2081879609592368
4208203,12,223112,5.378464627630966
4208302,9,67338,13.365410318096766
4208450,4,21177,18.888416678471927
4208906,5,181173,2.759793125907282
4209102,38,597658,6.358151317308561
4209300,4,157349,2.5421197465506613
4209409,3,46122,6.504488096786783
4210035,1,5684,17.593244194229417
4210100,2,56561,3.5360053747281697
4210605,1,17125,5.839416058394161
4211306,5,83626,5.979001745868509
4211900,7,175272,3.9937925053630927
4212809,3,23772,12.619888944977284
4213500,1,21932,4.559547692868867
4213609,2,35543,5.626987029794896
4214805,8,72006,11.11018526233925
4215000,1,42495,2.3532180256500763
4215109,2,11600,17.24137931034483
4215505,6,16918,35.46518501004847
4215802,2,85421,2.3413446342234345
4216206,2,53746,3.721207159602575
4216305,1,38583,2.591815048078169
4216503,2,27139,7.36946829286267
4216602,8,250181,3.1976848761496677
4216800,2,8173,24.47081854888046
4217204,2,40868,4.893804443574434
4217709,1,30733,3.253831386457554
4218004,3,39155,7.661856723279275
4218251,2,7941,25.185744868404484
4218301,1,19366,5.163688939378292
4218806,2,12990,15.396458814472672
4219200,1,6329,15.800284405119292
4219309,1,53610,1.8653236336504384
4219507,10,51642,19.364083497928043
4219705,4,28983,13.801193803263983
4300109,1,16401,6.097189195780745
4300406,1,73028,1.3693377882456044
4300604,71,211352,33.59324728415156
4300638,2,7085,28.228652081863093
4300802,1,13045,7.6657723265619016
4300877,2,5771,34.65603881476347
4301057,1,10279,9.728572818367546
4301206,1,13413,7.455453664355476
4301305,2,18238,10.96611470555982
4301602,6,121335,4.944987019409074
4301909,8,13556,59.01445854234287
4302105,17,121803,13.956963293186538
4302303,2,11309,17.68502962242462
4302709,6,20952,28.6368843069874
4303004,4,81869,4.885854230539032
4303103,1,131240,0.7619628162145687
4303509,1,66478,1.5042570474442674
4303905,2,69458,2.8794379337153386
4304200,3,31421,9.547754686356258
4304358,1,9647,10.36591686534674
4304408,4,45488,8.793527963418924
4304606,23,348208,6.605247438312732
4304630,2,54051,3.7002090618119925
4304663,3,25409,11.806840096028965
4304705,14,62265,22.484541877459247
4304804,2,30241,6.613537912106081
4305108,56,517451,10.82228075701854
4305173,1,12413,8.05607024893257
4305207,1,14189,7.047713017125942
4305355,1,41258,2.4237723593000147
4305454,4,16583,24.121087861062534
4305900,4,7268,55.0357732526142
4306106,8,59922,13.350689229331465
4306601,6,38339,15.64986045541094
4306767,5,41902,11.932604648942771
4306809,2,22880,8.741258741258742
4306908,2,25960,7.704160246533128
4307005,13,106633,12.191347894179101
4307609,2,50672,3.9469529523208084
4307708,3,83279,3.6023487313728553
4307807,4,34399,11.6282450071223
4307906,16,73061,21.89950862977512
4308201,1,31063,3.2192640762321734
4308607,8,35440,22.573363431151243
4308904,2,16184,12.357884330202669
4309001,1,15863,6.303977809998109
4309100,2,36555,5.471207769115032
4309209,30,283620,10.577533319229955
4309308,7,98239,7.125479697472491
4309555,2,4917,40.67520846044336
4310207,11,83764,13.132133135953392
4310330,7,23271,30.080357526535174
4310603,5,37489,13.337245592040333
4311122,2,3662,54.614964500273075
4311205,2,19224,10.403662089055347
4311304,3,27778,10.799913600691195
4311403,5,85033,5.880070090435478
4311734,2,2973,67.27211570803902
4311809,1,44858,2.2292567657942843
4312252,2,8103,24.68221646303838
4312401,1,65721,1.5215836642777802
4312708,4,11633,34.38493939654431
4312906,1,10005,9.995002498750624
4313300,2,27648,7.233796296296297
4313375,1,29905,3.343922420999833
4313409,10,247032,4.048058551118883
4313508,6,46414,12.927134054380144
4313706,2,33131,6.036642419486282
4314001,7,7727,90.59143263879902
4314050,5,58858,8.495021917156546
4314100,23,204722,11.23474760895263
4314407,16,343132,4.662928552277258
4314498,1,4899,20.412329046744233
4314605,5,20704,24.149922720247297
4314704,6,10019,59.88621618924044
4314803,1,37561,2.662335933548095
4314902,147,1488252,9.877359479442998
4315602,24,211965,11.322624018116198
4315701,8,38265,20.906833921338038
4315909,2,5868,34.08316291751875
4316402,5,39314,12.718115683980262
4316600,1,16328,6.124448799608035
4316808,10,131365,7.612377726182773
4316907,27,283677,9.517867151725378
4317004,1,8067,12.396181975951407
4317103,6,76321,7.861532212628242
4317202,2,73575,2.7183146449201496
4317301,1,29483,3.391785096496286
4317509,6,77568,7.735148514851486
4317608,1,43171,2.3163697852725207
4318002,6,60019,9.996834335793665
4318200,1,21801,4.586945552956286
4318309,2,62147,3.2181762595137338
4318408,2,24412,8.192692118630182
4318507,1,27721,3.6073734713754915
4318606,1,6922,14.44669170759896
4318705,24,238648,10.056652475612617
4318804,2,43540,4.593477262287552
4318903,2,33293,6.007268795242243
4319158,2,7683,26.03149811271639
4319505,4,25959,15.408914056781848
4319901,1,80037,1.2494221422592051
4320008,8,141808,5.641430666817105
4320677,1,10162,9.840582562487699
4320701,4,15005,26.657780739753417
4320800,5,31035,16.110842597067826
4321105,2,17332,11.539349180706209
4321204,3,57584,5.209780494581828
4321303,2,26885,7.439092430723452
4321352,3,5483,54.71457231442641
4321402,2,13434,14.887598630340927
4321436,1,11315,8.837825894829871
4321451,1,33766,2.961558964638986
4321501,6,39064,15.359410198648371
4321600,5,52632,9.499924000607995
4321709,2,28581,6.99765578531192
4321907,4,23852,16.77008217340265
4322004,2,29856,6.69882100750268
4322400,6,126866,4.729399523907115
4322509,6,66575,9.0123920390537
4322533,2,11828,16.909029421711192
4323002,56,256302,21.849224742686363
4323804,4,16775,23.84500745156483
5000609,6,39826,15.065535077587505
5000906,8,9020,88.69179600886918
5001003,3,26069,11.507921285818405
5002100,1,24735,4.042854255104103
5002159,2,7838,25.516713447307986
5002308,1,11853,8.436682696363789
5002407,3,30593,9.806164808943223
5002704,48,906092,5.297475311557767
5002951,1,25865,3.8662284941040017
5003108,2,6054,33.03600925008259
5003157,6,15352,39.08285565398645
5003207,9,112058,8.03155508754395
5003306,3,33459,8.966197435667533
5003454,1,12984,7.701786814540974
5003702,23,225495,10.199782700281602
5004403,1,7588,13.178703215603585
5004601,1,21376,4.67814371257485
5004700,2,23232,8.608815426997245
5005004,1,26238,3.8112661025992836
5005152,2,6787,29.46810078090467
5005202,1,23689,4.221368567689645
5005400,3,48022,6.247136728999209
5005608,1,28220,3.5435861091424523
5005681,2,18473,10.826611811833487
5006002,2,22430,8.916629514043692
5006309,2,42276,4.73081653893462
5006358,2,14404,13.885031935573451
5006606,17,93937,18.097235381159713
5006903,2,17298,11.562030292519367
5007208,4,38186,10.47504320955324
5007695,4,27221,14.694537305756585
5007935,1,19721,5.070736778053851
5007950,9,11674,77.09439780709269
5008305,4,123281,3.244620014438559
5100250,2,51959,3.849188783463885
5100300,1,19385,5.158627805003869
5100409,2,12151,16.45955065426714
5100508,9,11473,78.44504488799791
5101258,1,16951,5.89935697009026
5101308,4,9502,42.09640075773521
5101407,5,22714,22.012855507616447
5101704,3,35307,8.49689863199932
5101803,2,61135,3.2714484337940624
5101902,2,20140,9.930486593843098
5102504,6,94861,6.325044011764581
5102637,4,36143,11.067149932213706
5102678,3,45740,6.558810668998688
5102686,2,7070,28.28854314002829
5102702,1,21842,4.578335317278637
5103007,2,19453,10.281190561867064
5103056,2,12245,16.33319722335647
5103106,2,5681,35.205069530012324
5103205,11,33649,32.69042170644001
5103254,7,39861,17.561024560347207
5103304,5,21008,23.8004569687738
5103353,10,31510,31.735956839098698
5103403,45,618124,7.280092667490665
5103502,7,22178,31.56280999188385
5103700,1,14522,6.886103842445944
5104104,1,36130,2.7677830058123445
5104203,1,15245,6.559527714004592
5104609,2,13552,14.757969303423849
5104807,2,27807,7.19243355989499
5105101,4,35121,11.389197346317019
5105150,15,41101,36.495462397508575
5105176,2,16335,12.243648607284971
5105259,9,67620,13.309671694764862
5105507,2,16271,12.291807510294388
5105606,1,16793,5.954862144941345
5105622,3,27941,10.736909917325793
5105903,9,15334,58.69310029998696
5106158,5,15685,31.877590054191902
5106216,2,12831,15.587249629802821
5106224,8,46813,17.08927007455194
5106232,3,20563,14.58931089821524
5106240,2,12298,16.262806960481377
5106257,2,20944,9.549274255156607
5106372,2,17446,11.463945890175399
5106422,11,35338,31.127964231139284
5106505,2,33315,6.0033018159988
5106653,2,6843,29.226947245360222
5106752,14,45774,30.585048280683356
5106778,2,12685,15.766653527788726
5106851,1,2877,34.75842891901286
5107040,13,63092,20.60483104038547
5107065,3,17937,16.725204883759826
5107107,1,18846,5.306165764618487
5107180,2,10329,19.36295866008326
5107305,12,21011,57.11294084051211
5107354,1,5620,17.793594306049823
5107602,29,236042,12.285949110751476
5107701,1,17054,5.863726984871584
5107800,3,16999,17.648096946879228
5107859,2,11843,16.88761293591151
5107875,1,26688,3.7470023980815346
5107909,26,146005,17.807609328447654
5107925,20,92769,21.558925934309954
5107941,1,9429,10.605578534309046
5107958,10,105711,9.459753478824341
5108006,1,14046,7.119464616260857
5108055,2,9473,21.11263591259369
5108402,24,287526,8.347071221385196
5108600,3,26496,11.322463768115941
5108907,5,8850,56.49717514124294
5200050,3,8958,33.48961821835231
5200100,2,20461,9.774693318997116
5200258,29,217698,13.321206441951695
5200308,3,28010,10.710460549803642
5200555,1,6605,15.14004542013626
5200852,2,6164,32.44646333549643
5201108,57,391772,14.549278662078965
5201306,6,21981,27.296301351166917
5201405,123,590146,20.8423000410068
5201702,3,20273,14.798007201696839
5201801,2,10496,19.054878048780488
5202155,2,7783,25.69703199280483
5202502,4,10110,39.56478733926805
5202809,2,2409,83.02200083022001
5203302,3,30492,9.838646202282566
5203500,10,25648,38.98939488459139
5203906,7,9484,73.80851961197807
5204003,4,8046,49.71414367387522
5204300,1,16270,6.146281499692686
5204409,3,19107,15.701051970482022
5204508,28,93196,30.044207905918707
5204854,1,7940,12.594458438287154
5204904,4,20007,19.9930024491428
5205000,4,10186,39.2695857058708
5205109,10,110983,9.010388978492202
5205471,4,10486,38.14609956131986
5205497,21,72890,28.81053642474962
5205513,9,20504,43.89387436597737
5205521,2,3360,59.523809523809526
5205901,3,9869,30.39821663795724
5206206,15,60210,24.91280518186348
5206404,6,17044,35.20300398967379
5207253,4,7247,55.195253208224095
5207352,2,3688,54.229934924078094
5207402,2,12467,16.042351808775166
5207907,2,17005,11.761246692149367
5208004,11,123684,8.893632159373889
5208400,4,11224,35.63791874554526
5208608,10,71075,14.069644741470277
5208707,251,1536097,16.340113938117188
5208806,20,45296,44.15400918403391
5208905,1,22381,4.46807559983915
5209101,8,34202,23.390445003216186
5209150,2,5988,33.4001336005344
5209200,3,14207,21.116351094530867
5209606,3,3733,80.36431824270024
5209705,8,22124,36.15982643283312
5209937,4,6235,64.15396952686447
5209952,4,15787,25.337302844112244
5210000,11,53259,20.65378621453651
5210109,6,27174,22.079929344226098
5210208,2,31499,6.349407917711673
5210406,2,43622,4.584842510659759
5210901,4,23421,17.078690064472056
5211008,1,4685,21.34471718249733
5211206,4,25681,15.57571745648534
5211503,20,105809,18.901983763195947
5211800,11,51338,21.42662355370291
5211909,13,102065,12.736981335423504
5212204,1,18371,5.4433618202601926
5212303,2,7651,26.140373807345444
5212501,27,211508,12.765474591977608
5212907,2,2250,88.88888888888889
5213103,5,68154,7.336326554567597
5213707,1,8047,12.426991425375917
5213756,2,13672,14.628437682855472
5213806,2,46548,4.296640027498496
5214002,4,15870,25.20478890989288
5214408,1,9260,10.799136069114471
5214507,13,30395,42.770192465866096
5214606,4,46730,8.559811684142948
5214838,2,12945,15.44998068752414
5215231,20,117703,16.99192034187744
5215256,1,4544,22.007042253521128
5215405,2,3723,53.72011818426
5215702,2,29392,6.804572672836146
5216007,1,2603,38.417210910487896
5216304,1,10140,9.861932938856016
5216452,1,3143,31.81673560292714
5217104,12,24548,48.88381945576015
5217302,4,25064,15.959144589849984
5217401,1,31686,3.155967935365777
5217609,18,90640,19.858781994704326
5217708,11,17860,61.59014557670773
5218003,3,45633,6.57418973111564
5218052,2,3931,50.877639277537526
5218102,6,4022,149.17951268025857
5218300,6,37414,16.036777676805475
5218508,3,50701,5.917043056349973
5218607,3,10940,27.422303473491773
5218805,17,241518,7.038812842107006
5219100,3,6634,45.221585770274345
5219308,8,38808,20.614306328592043
5219407,2,8935,22.38388360380526
5219753,9,75829,11.86881008585106
5219902,2,6267,31.913196106590075
5220009,1,14085,7.099751508697196
5220108,7,34157,20.493603068185145
5220207,1,21920,4.562043795620438
5220264,2,4082,48.99559039686428
5220454,30,118451,25.326928434542552
5220603,5,20816,24.019984627209837
5221403,31,129823,23.87866556773453
5221601,13,40840,31.831537708129286
5221700,2,13818,14.473874656245476
5221858,20,172135,11.618787579516077
5221908,1,3838,26.055237102657635
5222005,3,13977,21.4638334406525
5300108,227,3055149,7.430079514943461
